Order ID,State/Province,Shipping Status,Date,City,Country/Region,Ship Mode,Days to Ship Scheduled
US-2020-102715,Florida,Ordered,4/11/2020,Miami,United States,Second Class,12
US-2020-152422,Ohio,Ordered,10/5/2020,Columbus,United States,Second Class,3
US-2020-156006,Mississippi,Shipped,5/2/2020,Jackson,United States,Second Class,3
US-2023-102183,New York,Shipped,8/28/2023,New York City,United States,Standard Class,12
CA-2023-141531,Quebec,Shipped,1/2/2024,Quebec City,Canada,Standard Class,12
CA-2020-166086,Ontario,Ordered,5/7/2020,Toronto,Canada,Standard Class,24
US-2022-108959,Arizona,Shipped,3/14/2022,Glendale,United States,Second Class,3
US-2021-160696,Tennessee,Ordered,9/6/2021,Nashville,United States,Standard Class,6
US-2023-155985,California,Shipped,3/25/2023,San Francisco,United States,First Class,1
US-2023-108329,California,Ordered,12/9/2023,Whittier,United States,Standard Class,6
US-2020-126683,Washington,Shipped,10/1/2020,Seattle,United States,Second Class,6
US-2022-105585,California,Ordered,8/26/2022,San Jose,United States,First Class,2
US-2023-120390,North Carolina,Ordered,10/19/2023,Burlington,United States,Standard Class,6
US-2020-109890,Nebraska,Shipped,7/27/2020,Omaha,United States,Standard Class,6
US-2021-155369,Texas,Ordered,4/19/2021,Carrollton,United States,Standard Class,12
US-2023-102890,New York,Shipped,6/30/2023,New York City,United States,Same Day,0
US-2023-100230,New York,Ordered,12/11/2023,New York City,United States,Standard Class,18
US-2023-104801,Washington,Ordered,2/13/2023,Seattle,United States,Standard Class,18
US-2023-160759,Pennsylvania,Shipped,12/17/2023,Philadelphia,United States,Standard Class,6
US-2020-134712,Illinois,Shipped,12/4/2020,Skokie,United States,Standard Class,6
US-2021-108665,New York,Shipped,7/10/2021,New York City,United States,Standard Class,24
US-2023-134810,North Carolina,Shipped,5/10/2023,Jacksonville,United States,First Class,2
US-2022-106383,Colorado,Ordered,3/19/2022,Littleton,United States,Second Class,3
US-2023-136784,California,Shipped,5/5/2023,San Francisco,United States,Standard Class,6
US-2023-149853,Florida,Shipped,10/9/2023,Hialeah,United States,Standard Class,12
US-2021-115945,California,Ordered,6/25/2021,Los Angeles,United States,Standard Class,18
US-2021-137512,Texas,Ordered,5/7/2021,Allen,United States,Standard Class,12
US-2022-155516,Connecticut,Ordered,10/21/2022,Manchester,United States,Same Day,0
US-2020-100706,Virginia,Ordered,12/16/2020,Springfield,United States,Second Class,6
US-2023-102414,Arizona,Ordered,5/15/2023,Phoenix,United States,Second Class,9
US-2023-124765,Florida,Ordered,11/25/2023,Fort Lauderdale,United States,Standard Class,6
US-2023-146493,Nebraska,Shipped,6/5/2023,Fremont,United States,Standard Class,6
US-2020-156349,California,Ordered,5/26/2020,Los Angeles,United States,Standard Class,18
US-2021-137946,California,Ordered,9/1/2021,Los Angeles,United States,Second Class,9
US-2020-152443,Massachusetts,Ordered,5/21/2020,Lawrence,United States,Standard Class,18
US-2020-126361,Utah,Ordered,8/4/2020,Pleasant Grove,United States,Second Class,18
US-2021-169740,Arkansas,Ordered,2/20/2021,Hot Springs,United States,Standard Class,6
US-2022-136287,Kansas,Ordered,6/13/2022,Wichita,United States,Standard Class,6
US-2022-127194,New York,Ordered,12/10/2022,New York City,United States,Standard Class,6
US-2021-123505,Massachusetts,Shipped,11/26/2021,Quincy,United States,Standard Class,6
US-2023-103009,Kentucky,Shipped,11/5/2023,Richmond,United States,Second Class,3
US-2023-143028,Texas,Ordered,4/11/2023,Lubbock,United States,Standard Class,6
US-2020-117744,Texas,Shipped,12/6/2020,Corpus Christi,United States,Standard Class,18
US-2023-137099,California,Shipped,12/10/2023,Los Angeles,United States,First Class,1
US-2023-132647,New Jersey,Ordered,2/17/2023,Perth Amboy,United States,Standard Class,12
US-2023-127929,Connecticut,Shipped,12/27/2023,Middletown,United States,Standard Class,6
US-2020-162866,Illinois,Ordered,12/27/2020,Skokie,United States,Standard Class,12
US-2020-155208,North Carolina,Ordered,4/16/2020,Wilmington,United States,Standard Class,6
US-2022-131065,Georgia,Ordered,11/14/2022,Atlanta,United States,Second Class,9
US-2023-125647,Illinois,Ordered,9/23/2023,Chicago,United States,Standard Class,18
US-2020-169390,New York,Ordered,2/7/2020,New York City,United States,Second Class,3
US-2023-142776,Iowa,Ordered,12/11/2023,Burlington,United States,Second Class,6
US-2023-141509,California,Shipped,10/1/2023,Los Angeles,United States,First Class,1
US-2021-102855,Washington,Ordered,4/5/2021,Spokane,United States,Same Day,0
US-2023-139955,Texas,Shipped,9/30/2023,Brownsville,United States,Second Class,3
US-2022-119186,Texas,Shipped,5/26/2022,Fort Worth,United States,Same Day,0
US-2023-144526,Pennsylvania,Ordered,4/30/2023,Philadelphia,United States,Standard Class,12
US-2021-111234,California,Shipped,2/22/2021,Los Angeles,United States,Standard Class,6
US-2023-110905,Missouri,Shipped,9/15/2023,Springfield,United States,Second Class,24
US-2022-127649,Washington,Ordered,10/7/2022,Spokane,United States,First Class,1
US-2020-108182,Illinois,Shipped,2/10/2020,Romeoville,United States,Second Class,3
US-2022-141880,Colorado,Shipped,8/23/2022,Fort Collins,United States,First Class,1
US-2023-164168,Texas,Ordered,11/12/2023,Dallas,United States,Standard Class,36
US-2021-122259,Michigan,Shipped,11/4/2021,Jackson,United States,Standard Class,6
US-2022-125815,New York,Shipped,11/1/2022,New York City,United States,Second Class,3
US-2022-123533,Florida,Ordered,11/24/2022,Hialeah,United States,Standard Class,18
US-2022-105263,New York,Ordered,8/6/2022,New York City,United States,Standard Class,6
US-2023-121160,Texas,Ordered,11/4/2023,Bryan,United States,Same Day,0
US-2022-149797,New York,Shipped,9/20/2022,New York City,United States,Standard Class,6
US-2023-160416,New York,Shipped,11/18/2023,Yonkers,United States,Second Class,3
US-2022-143714,Pennsylvania,Shipped,5/27/2022,Philadelphia,United States,Standard Class,24
US-2022-129868,California,Ordered,12/26/2022,Los Angeles,United States,Standard Class,36
US-2021-138457,North Carolina,Ordered,9/13/2021,Jacksonville,United States,Standard Class,6
US-2021-104052,Texas,Shipped,3/2/2021,Coppell,United States,First Class,1
CA-2023-121451,Quebec,Ordered,1/17/2023,Montreal,Canada,Standard Class,6
US-2023-158673,Michigan,Shipped,1/4/2024,Grand Rapids,United States,Standard Class,6
US-2020-169684,Tennessee,Shipped,10/23/2020,Knoxville,United States,First Class,2
US-2022-102092,Virginia,Ordered,12/9/2022,Springfield,United States,First Class,1
US-2023-128475,Georgia,Ordered,8/26/2023,Columbus,United States,Standard Class,6
US-2023-118598,New York,Ordered,11/16/2023,Utica,United States,Same Day,0
US-2021-153612,Wisconsin,Shipped,12/27/2021,Superior,United States,Standard Class,6
US-2022-161662,Ohio,Ordered,2/7/2022,Lancaster,United States,First Class,1
US-2020-163146,California,Ordered,5/16/2020,San Francisco,United States,Standard Class,6
US-2023-122945,California,Ordered,11/16/2023,Roseville,United States,Standard Class,6
US-2020-138177,Arizona,Shipped,9/24/2020,Chandler,United States,Standard Class,6
US-2023-169264,California,Shipped,8/16/2023,San Francisco,United States,Second Class,6
US-2020-100972,Utah,Shipped,11/24/2020,Salt Lake City,United States,Second Class,3
CA-2023-125724,Saskatchewan,Ordered,9/22/2023,Regina,Canada,Standard Class,6
US-2020-129189,Texas,Shipped,7/25/2020,Dallas,United States,Standard Class,24
US-2020-127523,New York,Shipped,5/18/2020,Watertown,United States,Standard Class,6
US-2022-163986,Wisconsin,Shipped,9/10/2022,Waukesha,United States,Standard Class,6
US-2023-107321,California,Shipped,9/4/2023,San Francisco,United States,Standard Class,12
US-2021-158939,Missouri,Ordered,11/26/2021,Springfield,United States,Standard Class,6
US-2020-103660,Washington,Ordered,8/25/2020,Seattle,United States,Standard Class,6
US-2023-107748,California,Ordered,12/10/2023,Stockton,United States,Second Class,6
US-2021-147529,Virginia,Ordered,2/7/2021,Springfield,United States,Standard Class,12
US-2020-147606,Texas,Ordered,11/26/2020,Houston,United States,Second Class,3
US-2021-120901,Texas,Ordered,12/31/2021,Austin,United States,Standard Class,18
US-2021-135510,Virginia,Shipped,9/12/2021,Charlottesville,United States,Standard Class,6
US-2022-158617,Indiana,Ordered,9/22/2022,Lawrence,United States,Standard Class,6
US-2021-141593,California,Shipped,12/16/2021,Los Angeles,United States,Second Class,12
US-2020-100762,Michigan,Ordered,11/24/2020,Jackson,United States,Standard Class,24
US-2022-118129,Pennsylvania,Shipped,12/21/2022,Reading,United States,Second Class,3
US-2021-150630,Pennsylvania,Shipped,9/21/2021,Philadelphia,United States,Standard Class,42
US-2023-113908,New York,Ordered,6/3/2023,New York City,United States,Standard Class,18
US-2023-131492,California,Shipped,10/24/2023,San Francisco,United States,Second Class,12
US-2021-121391,California,Shipped,10/7/2021,San Francisco,United States,First Class,1
CA-2023-192314,Quebec,Shipped,10/1/2023,Quebec City,Canada,Second Class,3
US-2020-151015,Illinois,Ordered,10/14/2020,Chicago,United States,Standard Class,18
US-2023-115448,Tennessee,Shipped,11/14/2023,Knoxville,United States,First Class,1
US-2021-130855,New York,Shipped,1/5/2022,New York City,United States,Standard Class,6
US-2023-133200,Texas,Ordered,5/6/2023,Fort Worth,United States,Standard Class,18
US-2022-153598,California,Ordered,12/3/2022,Los Angeles,United States,First Class,2
US-2023-133067,Pennsylvania,Ordered,5/4/2023,Philadelphia,United States,Standard Class,12
US-2023-139444,Texas,Ordered,9/9/2023,Plano,United States,Standard Class,6
US-2023-118556,Illinois,Shipped,6/2/2023,Chicago,United States,Second Class,6
US-2022-133935,California,Shipped,9/22/2022,San Diego,United States,Standard Class,18
US-2023-163566,Ohio,Shipped,8/6/2023,Fairfield,United States,First Class,1
US-2023-130834,North Carolina,Ordered,11/3/2023,Wilmington,United States,Second Class,3
US-2020-131310,Washington,Ordered,7/12/2020,Seattle,United States,Standard Class,12
US-2023-121314,Florida,Shipped,9/26/2023,Miami,United States,First Class,1
US-2022-157245,Virginia,Shipped,5/24/2022,Arlington,United States,Standard Class,6
US-2023-133333,Wisconsin,Shipped,9/22/2023,Green Bay,United States,Standard Class,6
US-2022-143448,Indiana,Shipped,12/10/2022,Greenwood,United States,Same Day,0
US-2023-140781,Illinois,Ordered,8/3/2023,Bloomington,United States,Standard Class,6
US-2023-145807,California,Shipped,2/13/2023,Los Angeles,United States,Standard Class,6
US-2023-167941,North Carolina,Shipped,11/9/2023,Fayetteville,United States,Second Class,15
US-2020-106810,Florida,Ordered,5/14/2020,Saint Petersburg,United States,Standard Class,6
US-2021-162537,Kentucky,Shipped,11/3/2021,Henderson,United States,Standard Class,24
US-2023-104619,California,Shipped,1/29/2023,San Jose,United States,Standard Class,18
US-2021-134271,New York,Ordered,4/18/2021,New York City,United States,Second Class,3
US-2023-120908,Pennsylvania,Shipped,10/2/2023,Philadelphia,United States,First Class,1
US-2022-148334,Texas,Ordered,8/22/2022,Houston,United States,Standard Class,6
US-2022-142902,Colorado,Shipped,9/14/2022,Arvada,United States,Second Class,12
US-2020-100706,Virginia,Shipped,12/18/2020,Springfield,United States,Second Class,6
US-2023-139465,New York,Ordered,8/27/2023,New York City,United States,First Class,3
US-2023-110884,New York,Ordered,3/7/2023,New York City,United States,Standard Class,12
US-2023-123085,California,Ordered,3/3/2023,Los Angeles,United States,Standard Class,12
US-2021-100685,Nebraska,Shipped,12/21/2021,Omaha,United States,Second Class,9
US-2023-155824,North Carolina,Ordered,3/10/2023,Raleigh,United States,Standard Class,12
US-2021-119214,Montana,Shipped,1/27/2021,Bozeman,United States,Standard Class,12
US-2022-161816,Texas,Ordered,4/28/2022,Dallas,United States,First Class,2
US-2022-103359,New York,Shipped,12/26/2022,New York City,United States,Standard Class,6
US-2020-104759,Illinois,Ordered,3/31/2020,Chicago,United States,Standard Class,12
US-2023-160934,California,Shipped,1/19/2023,Los Angeles,United States,Standard Class,6
US-2023-132199,Pennsylvania,Ordered,5/3/2023,Philadelphia,United States,Standard Class,30
US-2022-166429,Washington,Shipped,9/8/2022,Des Moines,United States,Standard Class,6
US-2022-150567,Florida,Ordered,5/17/2022,Apopka,United States,Standard Class,12
US-2020-132983,New York,Ordered,4/28/2020,Jamestown,United States,Standard Class,6
US-2022-155670,North Carolina,Ordered,8/13/2022,Jacksonville,United States,Second Class,6
US-2023-156769,Virginia,Shipped,5/9/2023,Arlington,United States,First Class,1
US-2021-105676,Texas,Ordered,12/1/2021,Houston,United States,Same Day,0
US-2020-131247,California,Shipped,4/4/2020,San Francisco,United States,Standard Class,6
US-2023-130036,Pennsylvania,Ordered,8/27/2023,Philadelphia,United States,Same Day,0
CA-2021-154231,British Columbia,Ordered,10/19/2021,Vancouver,Canada,Standard Class,6
US-2022-112585,California,Ordered,7/30/2022,San Francisco,United States,First Class,1
US-2023-152961,Massachusetts,Ordered,1/15/2023,Quincy,United States,Standard Class,6
US-2020-169775,Florida,Ordered,8/29/2020,Miami,United States,Second Class,9
US-2023-125115,Texas,Ordered,4/10/2023,Austin,United States,Same Day,0
US-2023-132220,Arizona,Ordered,11/12/2023,Tempe,United States,Standard Class,6
US-2022-148698,Texas,Shipped,5/7/2022,Houston,United States,Standard Class,6
US-2023-143574,Connecticut,Ordered,6/29/2023,Milford,United States,First Class,3
US-2020-101560,South Carolina,Shipped,12/1/2020,Columbia,United States,Second Class,12
US-2023-131954,Washington,Ordered,1/21/2023,Seattle,United States,Standard Class,36
US-2023-151316,Illinois,Shipped,6/30/2023,Decatur,United States,Standard Class,12
US-2023-122308,New York,Shipped,3/28/2023,New York City,United States,Standard Class,6
US-2023-131653,New York,Ordered,1/29/2023,New York City,United States,Standard Class,6
US-2023-123624,California,Ordered,11/13/2023,Oxnard,United States,Second Class,3
US-2023-127285,Washington,Shipped,11/6/2023,Seattle,United States,Standard Class,12
US-2023-123659,Maryland,Shipped,2/13/2023,Clinton,United States,First Class,1
US-2023-123204,New York,Ordered,7/21/2023,New York City,United States,Standard Class,6
US-2023-158218,Texas,Shipped,5/15/2023,Houston,United States,Second Class,6
US-2021-158792,Massachusetts,Shipped,1/2/2022,Lawrence,United States,Standard Class,6
US-2020-125731,Oregon,Ordered,9/10/2020,Gresham,United States,Standard Class,12
US-2022-126270,California,Shipped,4/27/2022,San Clemente,United States,Standard Class,12
US-2022-143476,Arizona,Ordered,9/11/2022,Phoenix,United States,First Class,3
US-2023-137498,California,Shipped,9/14/2023,Los Angeles,United States,Second Class,9
US-2023-149489,Pennsylvania,Shipped,4/27/2023,Philadelphia,United States,First Class,3
US-2021-107468,Colorado,Shipped,12/22/2021,Louisville,United States,Standard Class,6
US-2022-128293,Pennsylvania,Shipped,6/5/2022,Philadelphia,United States,First Class,1
US-2021-122140,Texas,Shipped,4/7/2021,Dallas,United States,Standard Class,18
US-2023-117114,Illinois,Shipped,11/5/2023,Chicago,United States,Standard Class,12
US-2021-135363,Pennsylvania,Ordered,3/28/2021,Philadelphia,United States,Standard Class,12
US-2022-163804,Rhode Island,Shipped,12/8/2022,Providence,United States,Standard Class,18
US-2022-142594,Massachusetts,Shipped,12/6/2022,Franklin,United States,Second Class,12
US-2023-163629,Georgia,Shipped,11/21/2023,Athens,United States,Standard Class,12
US-2023-153339,Tennessee,Shipped,11/5/2023,Murfreesboro,United States,Second Class,3
US-2023-111717,Illinois,Shipped,10/16/2023,Aurora,United States,Standard Class,6
US-2022-146836,New York,Ordered,5/2/2022,New York City,United States,Same Day,0
US-2020-119466,Illinois,Ordered,12/15/2020,Chicago,United States,Standard Class,6
US-2022-113425,New York,Shipped,11/21/2022,New York City,United States,Same Day,0
US-2023-169005,Virginia,Shipped,11/6/2023,Springfield,United States,Standard Class,6
US-2020-143210,Massachusetts,Shipped,12/3/2020,Lowell,United States,First Class,3
US-2023-110310,Florida,Shipped,11/2/2023,Tallahassee,United States,Standard Class,18
US-2022-142398,California,Shipped,4/16/2022,Los Angeles,United States,Standard Class,12
US-2020-139598,Pennsylvania,Shipped,12/31/2020,Philadelphia,United States,Standard Class,24
US-2020-156559,Arkansas,Shipped,8/26/2020,Jonesboro,United States,Standard Class,6
US-2023-121258,California,Shipped,3/3/2023,Costa Mesa,United States,Standard Class,18
CA-2020-131807,Alberta,Shipped,10/10/2020,Calgary,Canada,Standard Class,12
US-2023-134481,Massachusetts,Ordered,8/27/2023,Franklin,United States,Standard Class,6
US-2023-161655,Delaware,Ordered,5/13/2023,Newark,United States,Second Class,3
US-2023-106537,Florida,Shipped,8/17/2023,Orlando,United States,Standard Class,6
US-2020-110611,Pennsylvania,Shipped,10/13/2020,Philadelphia,United States,Standard Class,6
US-2022-150077,Maryland,Shipped,2/10/2022,Rockville,United States,Standard Class,6
US-2023-154809,Minnesota,Shipped,2/17/2023,Minneapolis,United States,Standard Class,6
US-2023-118402,Tennessee,Ordered,9/29/2023,Memphis,United States,Standard Class,6
US-2020-120411,Illinois,Ordered,9/20/2020,Chicago,United States,First Class,2
US-2020-128622,California,Ordered,11/15/2020,San Francisco,United States,Second Class,3
US-2022-114727,Colorado,Shipped,7/24/2022,Denver,United States,Standard Class,30
US-2020-148915,Oregon,Ordered,11/1/2020,Portland,United States,Standard Class,12
US-2020-132787,Washington,Ordered,9/19/2020,Seattle,United States,Standard Class,6
US-2021-153283,New York,Ordered,11/12/2021,New York City,United States,Standard Class,6
US-2022-135776,Washington,Ordered,12/23/2022,Seattle,United States,Standard Class,42
US-2022-119515,Tennessee,Shipped,8/16/2022,Nashville,United States,First Class,1
US-2022-137673,California,Shipped,9/10/2022,San Diego,United States,Standard Class,6
US-2023-152856,Ohio,Ordered,9/8/2023,Marion,United States,Second Class,3
US-2021-138121,Michigan,Shipped,12/17/2021,Detroit,United States,Same Day,0
US-2022-106278,Washington,Ordered,9/2/2022,Des Moines,United States,Second Class,6
US-2021-127453,Pennsylvania,Shipped,12/20/2021,Philadelphia,United States,First Class,3
US-2021-132941,Texas,Shipped,5/28/2021,Haltom City,United States,First Class,3
US-2020-138513,Washington,Shipped,5/27/2020,Bellevue,United States,Standard Class,6
US-2023-127782,Pennsylvania,Shipped,11/6/2023,Philadelphia,United States,Standard Class,24
US-2021-138002,Washington,Shipped,9/12/2021,Seattle,United States,Standard Class,12
CA-2023-124626,Newfoundland and Labrador,Shipped,12/15/2023,St. John's,Canada,Standard Class,6
US-2023-120894,North Carolina,Ordered,4/28/2023,Wilmington,United States,Standard Class,6
US-2020-133158,California,Shipped,8/21/2020,Los Angeles,United States,Second Class,6
US-2021-165057,California,Shipped,9/15/2021,Redlands,United States,Standard Class,12
US-2020-160276,Virginia,Shipped,4/8/2020,Virginia Beach,United States,Standard Class,6
US-2021-153381,Iowa,Shipped,9/28/2021,Dubuque,United States,Standard Class,12
US-2023-104850,Washington,Ordered,6/13/2023,Seattle,United States,Standard Class,6
US-2022-127243,Pennsylvania,Ordered,11/28/2022,Philadelphia,United States,Standard Class,30
US-2023-123372,New York,Ordered,11/28/2023,New York City,United States,Standard Class,12
US-2023-126634,California,Ordered,3/30/2023,Lakewood,United States,Second Class,3
US-2021-127509,Missouri,Ordered,11/9/2021,Springfield,United States,Standard Class,24
US-2022-120355,New York,Shipped,9/25/2022,New Rochelle,United States,Standard Class,12
US-2023-149706,Illinois,Ordered,12/11/2023,Palatine,United States,First Class,1
US-2023-156769,Virginia,Ordered,5/6/2023,Arlington,United States,First Class,1
US-2020-112200,Illinois,Shipped,11/28/2020,Bolingbrook,United States,Standard Class,6
US-2021-127173,New York,Ordered,9/26/2021,Oceanside,United States,Standard Class,18
US-2021-150196,New York,Shipped,7/3/2021,New York City,United States,First Class,1
US-2021-127593,Massachusetts,Shipped,9/21/2021,Quincy,United States,Same Day,0
US-2020-106264,California,Ordered,12/26/2020,San Diego,United States,Standard Class,12
US-2023-117044,Illinois,Shipped,9/13/2023,Chicago,United States,Second Class,6
US-2022-104311,Texas,Shipped,5/6/2022,Irving,United States,Standard Class,18
US-2021-151624,Alabama,Ordered,9/8/2021,Montgomery,United States,Standard Class,6
US-2022-103163,California,Shipped,6/11/2022,Bakersfield,United States,Standard Class,12
US-2020-133543,California,Shipped,12/26/2020,San Jose,United States,Standard Class,6
US-2022-152121,Arizona,Shipped,11/29/2022,Scottsdale,United States,Second Class,3
US-2022-158309,Florida,Ordered,11/26/2022,Miami,United States,First Class,1
US-2020-109218,California,Shipped,7/3/2020,Los Angeles,United States,Second Class,3
US-2021-110765,New York,Ordered,10/16/2021,New York City,United States,Second Class,3
US-2021-164175,Illinois,Ordered,4/30/2021,Chicago,United States,Standard Class,6
US-2021-160857,New York,Ordered,5/8/2021,New York City,United States,Standard Class,30
US-2023-119004,North Carolina,Shipped,11/28/2023,Charlotte,United States,Standard Class,18
US-2023-130967,Pennsylvania,Ordered,3/10/2023,Philadelphia,United States,Standard Class,6
US-2023-126081,Texas,Ordered,6/29/2023,Mesquite,United States,Standard Class,6
US-2020-157546,California,Shipped,7/22/2020,San Francisco,United States,First Class,2
US-2022-159639,New Jersey,Ordered,11/27/2022,Westfield,United States,Standard Class,6
US-2023-117646,Colorado,Ordered,8/21/2023,Louisville,United States,Standard Class,18
US-2020-151330,Massachusetts,Ordered,10/14/2020,Everett,United States,First Class,3
US-2020-117709,Michigan,Shipped,5/8/2020,Jackson,United States,Standard Class,6
US-2022-123617,Florida,Shipped,12/3/2022,Palm Coast,United States,Standard Class,6
US-2023-116204,California,Ordered,2/11/2023,San Francisco,United States,Second Class,3
US-2023-150595,Illinois,Ordered,5/22/2023,Chicago,United States,Standard Class,18
US-2021-130519,Florida,Shipped,9/15/2021,Coral Springs,United States,Same Day,0
US-2021-120957,California,Ordered,12/7/2021,Riverside,United States,Same Day,0
US-2022-105963,California,Ordered,11/15/2022,Los Angeles,United States,Standard Class,6
US-2023-124716,California,Shipped,3/31/2023,Fresno,United States,Standard Class,18
US-2023-160836,Texas,Shipped,9/16/2023,Houston,United States,Standard Class,18
US-2023-142391,Washington,Shipped,9/24/2023,Seattle,United States,Same Day,0
US-2022-129903,Minnesota,Ordered,12/1/2022,Rochester,United States,Second Class,3
US-2021-111297,Massachusetts,Ordered,8/17/2021,New Bedford,United States,Standard Class,6
US-2022-162082,Texas,Ordered,3/14/2022,Harlingen,United States,First Class,3
US-2022-152765,Texas,Shipped,6/18/2022,Houston,United States,First Class,1
US-2021-118955,Texas,Ordered,6/16/2021,Grand Prairie,United States,Standard Class,18
US-2023-135167,California,Shipped,6/20/2023,Los Angeles,United States,Standard Class,6
US-2023-112536,Texas,Shipped,5/23/2023,Mcallen,United States,Standard Class,18
US-2023-157896,New York,Shipped,11/16/2023,New York City,United States,Same Day,0
US-2022-127642,Rhode Island,Ordered,5/21/2022,Warwick,United States,First Class,1
US-2022-100083,Oregon,Shipped,11/29/2022,Medford,United States,Standard Class,6
US-2023-124191,Illinois,Shipped,6/14/2023,Chicago,United States,Second Class,3
US-2020-126522,California,Shipped,9/5/2020,Escondido,United States,Second Class,3
US-2021-164427,Mississippi,Ordered,7/31/2021,Hattiesburg,United States,Standard Class,6
US-2020-134215,Maine,Shipped,8/8/2020,Bangor,United States,Standard Class,18
CA-2020-100867,British Columbia,Ordered,10/19/2020,Vancouver,Canada,Standard Class,6
US-2022-159940,Illinois,Shipped,7/11/2022,Aurora,United States,Second Class,12
US-2022-115441,Wisconsin,Shipped,7/28/2022,Milwaukee,United States,Second Class,15
US-2022-112578,California,Shipped,1/2/2023,Sacramento,United States,Standard Class,12
US-2022-159212,Virginia,Shipped,11/5/2022,Salem,United States,Standard Class,12
US-2022-113845,Florida,Shipped,11/25/2022,Orlando,United States,Standard Class,18
US-2023-126067,Washington,Ordered,8/28/2023,Seattle,United States,Standard Class,24
US-2022-101980,New York,Shipped,8/20/2022,New York City,United States,First Class,3
US-2021-126445,California,Shipped,8/31/2021,Murrieta,United States,Standard Class,6
US-2022-151974,Pennsylvania,Shipped,9/29/2022,Philadelphia,United States,Standard Class,6
US-2023-113460,Maryland,Ordered,11/7/2023,Clinton,United States,Second Class,3
US-2020-124702,Washington,Shipped,11/25/2020,Seattle,United States,Standard Class,12
US-2022-140641,Florida,Shipped,11/2/2022,Tampa,United States,Standard Class,6
US-2022-120082,New York,Shipped,3/27/2022,New York City,United States,Second Class,3
US-2023-144498,North Carolina,Ordered,5/6/2023,Charlotte,United States,Same Day,0
US-2023-145233,Colorado,Shipped,12/5/2023,Denver,United States,Standard Class,30
US-2020-153913,Florida,Shipped,12/20/2020,Hialeah,United States,Second Class,6
US-2020-100391,New York,Ordered,5/25/2020,New York City,United States,Standard Class,6
CA-2022-153738,Ontario,Ordered,9/20/2022,Toronto,Canada,First Class,1
US-2023-103506,New York,Ordered,7/23/2023,Long Beach,United States,Standard Class,6
US-2023-121489,Washington,Shipped,8/25/2023,Seattle,United States,Second Class,9
US-2023-152961,Massachusetts,Shipped,1/19/2023,Quincy,United States,Standard Class,6
US-2022-146437,California,Shipped,2/1/2022,Los Angeles,United States,Second Class,3
US-2022-120180,Pennsylvania,Shipped,7/16/2022,Philadelphia,United States,First Class,1
US-2023-132353,Illinois,Shipped,9/17/2023,Chicago,United States,First Class,1
US-2022-162348,California,Ordered,11/10/2022,Sacramento,United States,Standard Class,6
US-2023-162124,Illinois,Shipped,5/10/2023,Chicago,United States,Standard Class,6
US-2020-151995,Washington,Ordered,10/13/2020,Edmonds,United States,First Class,4
US-2021-116092,California,Shipped,2/18/2021,Los Angeles,United States,Second Class,15
US-2021-143238,California,Shipped,9/8/2021,La Quinta,United States,First Class,1
US-2020-128986,Arizona,Ordered,8/3/2020,Glendale,United States,Second Class,3
US-2021-156482,Delaware,Shipped,2/13/2021,Wilmington,United States,Standard Class,18
US-2020-149594,Pennsylvania,Shipped,9/19/2020,Philadelphia,United States,Standard Class,6
US-2021-100573,California,Ordered,9/25/2021,Los Angeles,United States,Standard Class,6
US-2023-121412,Colorado,Shipped,9/27/2023,Louisville,United States,Standard Class,6
US-2022-100671,Texas,Ordered,11/1/2022,Conroe,United States,First Class,1
US-2022-126452,California,Ordered,8/21/2022,Los Angeles,United States,Standard Class,42
US-2021-158456,California,Ordered,12/24/2021,Los Angeles,United States,Standard Class,12
US-2022-165561,Washington,Shipped,11/28/2022,Bellevue,United States,Standard Class,6
US-2020-100881,New Mexico,Shipped,4/1/2020,Albuquerque,United States,Standard Class,6
US-2022-166625,Maryland,Ordered,4/14/2022,Baltimore,United States,First Class,1
US-2020-163559,New York,Ordered,9/23/2020,New York City,United States,Second Class,3
US-2023-125990,California,Ordered,10/19/2023,San Francisco,United States,Standard Class,6
US-2020-140396,New York,Ordered,11/20/2020,New York City,United States,Standard Class,24
US-2023-131233,New York,Shipped,4/19/2023,New York City,United States,Standard Class,12
US-2022-137729,California,Ordered,5/5/2022,Los Angeles,United States,Standard Class,12
US-2022-127425,New York,Shipped,8/31/2022,New York City,United States,Standard Class,12
US-2022-114405,Pennsylvania,Ordered,4/7/2022,Philadelphia,United States,Standard Class,12
US-2023-167542,Pennsylvania,Ordered,8/13/2023,Philadelphia,United States,Standard Class,6
US-2021-127481,Nevada,Shipped,12/15/2021,Las Vegas,United States,Second Class,6
US-2020-148383,Arizona,Shipped,12/31/2020,Phoenix,United States,Standard Class,6
US-2023-130687,Washington,Ordered,9/7/2023,Edmonds,United States,First Class,3
US-2023-143329,New Mexico,Ordered,11/3/2023,Las Cruces,United States,Standard Class,6
US-2022-148110,Texas,Ordered,9/5/2022,Austin,United States,Standard Class,6
US-2022-158568,Illinois,Ordered,8/29/2022,Chicago,United States,Standard Class,18
US-2021-135853,Michigan,Ordered,12/11/2021,Detroit,United States,First Class,3
US-2021-142020,New York,Shipped,6/8/2021,New York City,United States,Second Class,6
US-2022-113341,California,Shipped,11/29/2022,Los Angeles,United States,Standard Class,6
US-2023-114636,North Carolina,Shipped,8/29/2023,Charlotte,United States,Standard Class,6
US-2020-103100,Indiana,Ordered,12/20/2020,Indianapolis,United States,First Class,2
